order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,unit_price,discount,revenue,cost,profit
ORD-03631,2023-02-12,2023-02-17,CUST-0065,Linda Brown,Consumer,West,Arizona,Phoenix,Furniture,Tables,Standing Desk Pro,4,590.65,0.0,2362.6,1771.53,591.07
ORD-03632,2024-12-17,2024-12-18,CUST-0184,David Jones,Corporate,West,California,Los Angeles,Technology,Phones,Wireless Headset BT,5,408.84,0.2,1635.36,1059.48,575.88
ORD-03633,2024-04-01,2024-04-05,CUST-0726,Kimberly Davis,Consumer,West,California,San Francisco,Furniture,Furnishings,Cable Management Kit,3,44.41,0.0,133.23,85.03,48.2
ORD-03634,2024-05-21,2024-05-26,CUST-0300,Elena Ramirez,Consumer,North,Minnesota,Minneapolis,Office Supplies,Binders,Clear View Binder Pack,1,9.26,0.3,6.48,4.97,1.51
ORD-03635,2024-10-11,2024-10-17,CUST-0748,Kimberly Jackson,Home Office,West,Arizona,Phoenix,Furniture,Tables,Round Meeting Table,4,571.09,0.1,2055.92,1692.89,363.03
ORD-03636,2023-10-29,2023-10-30,CUST-0433,Donna Nguyen,Corporate,West,Washington,Seattle,Technology,Copiers,Laser Printer All-in-One,3,562.42,0.1,1518.53,1034.87,483.66
ORD-03637,2023-10-25,2023-10-27,CUST-0497,Wei Gonzalez,Corporate,South,Texas,Dallas,Furniture,Bookcases,Metal Storage Bookcase,3,472.82,0.0,1418.46,1096.53,321.93
ORD-03638,2024-12-21,2024-12-27,CUST-0114,Michelle Anderson,Corporate,North,Illinois,Chicago,Technology,Accessories,USB-C Hub 7-Port,3,162.16,0.25,364.86,203.59,161.27
ORD-03639,2024-11-12,2024-11-14,CUST-0226,Sarah Hernandez,Consumer,North,Wisconsin,Milwaukee,Technology,Phones,Smartphone ProMax 14,4,562.99,0.1,2026.76,1224.65,802.11
ORD-03640,2023-03-04,2023-03-10,CUST-0555,Mark Garcia,Corporate,North,Indiana,Indianapolis,Technology,Machines,Paper Shredder Cross-Cut,1,480.58,0.2,384.46,275.32,109.14
ORD-03641,2023-12-31,2024-01-06,CUST-0246,Susan Ali,Corporate,West,Washington,Seattle,Technology,Phones,Smartphone ProMax 14,3,524.01,0.0,1572.03,825.56,746.47
ORD-03642,2024-06-19,2024-06-23,CUST-0580,Omar Thomas,Corporate,East,New York,New York,Technology,Accessories,Wireless Mouse Ergonomic,1,105.42,0.1,94.88,41.21,53.67
ORD-03643,2023-02-28,2023-03-04,CUST-0354,William Robinson,Corporate,East,New York,New York,Technology,Phones,VoIP Handset Pro,3,549.89,0.1,1484.7,825.66,659.04
ORD-03644,2023-05-22,2023-05-25,CUST-0248,David Santos,Corporate,East,New York,New York,Furniture,Furnishings,Monitor Stand Bamboo,1,49.44,0.1,44.5,32.05,12.45
ORD-03645,2024-03-31,2024-04-07,CUST-0222,Wei Miller,Home Office,East,New York,New York,Furniture,Bookcases,Corner Bookcase Unit,3,244.31,0.15,622.99,519.98,103.01
ORD-03646,2024-01-06,2024-01-11,CUST-0757,Margaret Clark,Consumer,East,New York,New York,Technology,Copiers,Inkjet MFP Compact,2,744.93,0.2,1191.89,810.93,380.96
ORD-03647,2024-05-18,2024-05-19,CUST-0278,Ashley Lewis,Consumer,East,Virginia,Richmond,Office Supplies,Paper,Premium Laser Paper,1,35.53,0.15,30.2,20.0,10.2
ORD-03648,2024-04-07,2024-04-11,CUST-0056,Barbara Taylor,Consumer,South,Tennessee,Nashville,Technology,Accessories,Webcam HD 1080p,7,24.14,0.0,168.98,76.15,92.83
ORD-03649,2023-08-24,2023-08-26,CUST-0781,Betty Davis,Consumer,North,Indiana,Indianapolis,Office Supplies,Binders,D-Ring Binder Heavy Duty,2,25.07,0.4,30.08,27.03,3.05
ORD-03650,2023-04-28,2023-05-01,CUST-0058,Mei Singh,Corporate,West,Arizona,Phoenix,Office Supplies,Labels,File Folder Labels,1,7.57,0.0,7.57,3.47,4.1
ORD-03651,2023-12-24,2023-12-27,CUST-0448,Kevin Jackson,Home Office,South,Texas,Dallas,Furniture,Tables,L-Shaped Computer Desk,1,364.25,0.25,273.19,310.27,-37.08
ORD-03652,2024-01-09,2024-01-14,CUST-0576,Matthew Perez,Consumer,South,Georgia,Atlanta,Office Supplies,Pens,Highlighter Variety Pack,3,4.87,0.0,14.61,7.56,7.05
ORD-03653,2023-11-30,2023-12-01,CUST-0752,Priya Singh,Corporate,North,Illinois,Chicago,Office Supplies,Storage,Desktop Organizer,4,111.04,0.05,421.95,254.17,167.78
ORD-03654,2023-06-29,2023-07-02,CUST-0300,Elena Ramirez,Corporate,West,Colorado,Denver,Office Supplies,Storage,Hanging File Folders 25pk,2,55.95,0.15,95.12,56.93,38.19
ORD-03655,2024-11-24,2024-11-29,CUST-0330,Emily Robinson,Consumer,West,Washington,Seattle,Furniture,Furnishings,Monitor Stand Bamboo,4,97.88,0.05,371.94,257.41,114.53
ORD-03656,2023-10-14,2023-10-16,CUST-0384,Michael Ali,Corporate,East,Virginia,Richmond,Furniture,Bookcases,Corner Bookcase Unit,1,291.29,0.25,218.47,250.71,-32.24
ORD-03657,2024-05-26,2024-05-27,CUST-0747,Anthony Santos,Corporate,North,Minnesota,Minneapolis,Technology,Machines,Electric Stapler Desktop,3,516.42,0.1,1394.33,852.65,541.68
ORD-03658,2023-08-14,2023-08-19,CUST-0188,Michael Thomas,Consumer,East,Massachusetts,Boston,Furniture,Furnishings,Wall Clock Modern,2,119.19,0.25,178.78,157.01,21.77
ORD-03659,2023-06-16,2023-06-20,CUST-0185,Emily Wilson,Consumer,East,Pennsylvania,Philadelphia,Technology,Phones,Business Desk Phone,3,506.6,0.0,1519.8,848.09,671.71
ORD-03660,2024-12-17,2024-12-24,CUST-0138,William Ramirez,Home Office,West,Washington,Seattle,Technology,Phones,Wireless Headset BT,1,458.05,0.25,343.54,302.6,40.94
ORD-03661,2024-10-07,2024-10-11,CUST-0135,David Thomas,Corporate,North,Minnesota,Minneapolis,Office Supplies,Envelopes,Manila Envelope Large,2,11.49,0.0,22.98,11.08,11.9
ORD-03662,2023-08-21,2023-08-27,CUST-0301,Thomas Lopez,Corporate,South,Tennessee,Nashville,Technology,Phones,Conference Speakerphone,1,513.27,0.0,513.27,284.14,229.13
ORD-03663,2024-10-22,2024-10-27,CUST-0147,Dorothy Patel,Consumer,South,Georgia,Atlanta,Furniture,Tables,Standing Desk Pro,1,578.51,0.1,520.66,450.47,70.19
ORD-03664,2024-05-23,2024-05-28,CUST-0469,Barbara Martinez,Consumer,East,New York,New York,Office Supplies,Envelopes,Padded Mailer Pack,2,5.1,0.0,10.2,5.26,4.94
ORD-03665,2024-07-09,2024-07-11,CUST-0056,Barbara Taylor,Consumer,East,Massachusetts,Boston,Technology,Machines,Paper Shredder Cross-Cut,2,401.59,0.1,722.86,489.65,233.21
ORD-03666,2023-10-03,2023-10-08,CUST-0371,William Patel,Corporate,West,Arizona,Phoenix,Furniture,Bookcases,Glass Door Bookcase,4,230.2,0.0,920.8,632.69,288.11
ORD-03667,2023-06-16,2023-06-20,CUST-0302,Omar Nguyen,Corporate,North,Michigan,Detroit,Technology,Machines,Label Maker Portable,1,221.15,0.05,210.09,129.72,80.37
ORD-03668,2024-03-29,2024-04-01,CUST-0724,Charles Brown,Consumer,East,New York,New York,Technology,Phones,VoIP Handset Pro,2,243.54,0.05,462.73,282.27,180.46
ORD-03669,2024-11-04,2024-11-11,CUST-0699,Betty Miller,Consumer,North,Wisconsin,Milwaukee,Technology,Copiers,Laser Printer All-in-One,2,580.26,0.0,1160.52,688.06,472.46
ORD-03670,2024-07-08,2024-07-14,CUST-0210,Donna Ramirez,Consumer,South,Georgia,Atlanta,Technology,Copiers,Color Copier Office,4,1071.88,0.15,3644.39,2816.62,827.77
ORD-03671,2024-08-20,2024-08-22,CUST-0140,Ashley Thomas,Consumer,North,Illinois,Chicago,Office Supplies,Storage,Desktop Organizer,2,75.78,0.0,151.56,91.16,60.4
ORD-03672,2024-06-20,2024-06-24,CUST-0128,Wei Ramirez,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Premium Laser Paper,3,6.22,0.25,14.0,11.08,2.92
ORD-03673,2024-12-26,2024-12-30,CUST-0343,Karen Ramirez,Home Office,West,Washington,Seattle,Technology,Copiers,Color Copier Office,6,1212.44,0.15,6183.44,3949.03,2234.41
ORD-03674,2023-07-25,2023-07-28,CUST-0525,Aarav Shah,Corporate,East,New York,New York,Furniture,Furnishings,Cable Management Kit,1,84.74,0.1,76.27,58.56,17.71
ORD-03675,2023-04-01,2023-04-05,CUST-0722,Michelle Lee,Corporate,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Cable Management Kit,3,62.35,0.0,187.05,120.98,66.07
ORD-03676,2023-07-26,2023-07-29,CUST-0283,Christopher Kim,Consumer,North,Illinois,Chicago,Technology,Machines,Paper Shredder Cross-Cut,2,155.17,0.2,248.27,171.82,76.45
ORD-03677,2024-03-02,2024-03-07,CUST-0497,Wei Gonzalez,Corporate,South,Texas,Houston,Technology,Phones,Business Desk Phone,1,572.55,0.15,486.67,339.9,146.77
ORD-03678,2023-11-09,2023-11-12,CUST-0734,Raj Nguyen,Consumer,West,Arizona,Phoenix,Office Supplies,Envelopes,Business Envelopes #10,1,7.4,0.05,7.03,3.64,3.39
ORD-03679,2023-05-25,2023-05-28,CUST-0638,Brian Jackson,Corporate,East,Pennsylvania,Philadelphia,Technology,Copiers,Color Copier Office,4,439.6,0.05,1670.48,1159.81,510.67
ORD-03680,2024-12-24,2024-12-29,CUST-0670,Emily Davis,Home Office,North,Illinois,Chicago,Furniture,Furnishings,Monitor Stand Bamboo,1,107.88,0.0,107.88,69.67,38.21
ORD-03681,2024-11-14,2024-11-16,CUST-0725,William Clark,Corporate,East,Pennsylvania,Philadelphia,Furniture,Tables,Round Meeting Table,1,540.42,0.1,486.38,358.85,127.53
ORD-03682,2023-06-16,2023-06-20,CUST-0343,Karen Ramirez,Home Office,South,Florida,Miami,Technology,Machines,Binding Machine Heavy,1,271.37,0.0,271.37,154.77,116.6
ORD-03683,2023-04-05,2023-04-09,CUST-0650,Aarav Williams,Consumer,East,Virginia,Richmond,Furniture,Chairs,Mesh Office Chair,2,233.91,0.2,374.26,372.7,1.56
ORD-03684,2023-10-19,2023-10-23,CUST-0684,Robert Williams,Corporate,West,Arizona,Phoenix,Furniture,Chairs,Mesh Office Chair,2,544.32,0.1,979.78,828.96,150.82
ORD-03685,2023-04-13,2023-04-16,CUST-0621,Dorothy Ali,Consumer,North,Indiana,Indianapolis,Office Supplies,Paper,Colored Paper Assorted,3,10.97,0.2,26.33,19.09,7.24
ORD-03686,2024-06-23,2024-06-29,CUST-0608,Steven Hernandez,Consumer,East,Virginia,Richmond,Office Supplies,Labels,Name Badge Labels,1,6.1,0.2,4.88,2.67,2.21
ORD-03687,2024-11-05,2024-11-07,CUST-0502,Michael Brown,Consumer,North,Michigan,Detroit,Technology,Phones,Conference Speakerphone,2,685.64,0.1,1234.15,924.6,309.55
ORD-03688,2024-08-23,2024-08-26,CUST-0394,James Clark,Consumer,North,Minnesota,Minneapolis,Office Supplies,Pens,Highlighter Variety Pack,2,14.49,0.0,28.98,13.42,15.56
ORD-03689,2023-11-22,2023-11-24,CUST-0524,Michelle Ramirez,Corporate,West,Colorado,Denver,Office Supplies,Storage,Desktop Organizer,5,105.1,0.1,472.95,322.54,150.41
ORD-03690,2023-01-26,2023-02-02,CUST-0488,Michael Hernandez,Home Office,East,New York,New York,Furniture,Chairs,Mesh Office Chair,3,488.43,0.1,1318.76,1014.59,304.17
ORD-03691,2024-05-26,2024-05-30,CUST-0631,Aarav Ramirez,Consumer,West,California,San Francisco,Technology,Machines,Paper Shredder Cross-Cut,1,599.29,0.0,599.29,345.59,253.7
ORD-03692,2023-09-21,2023-09-28,CUST-0781,Betty Davis,Home Office,East,Pennsylvania,Philadelphia,Technology,Accessories,Mechanical Keyboard RGB,1,153.88,0.05,146.19,68.01,78.18
ORD-03693,2023-07-04,2023-07-10,CUST-0467,Michael Kumar,Home Office,East,Massachusetts,Boston,Furniture,Furnishings,Cork Board Large,2,48.15,0.3,67.41,73.78,-6.37
ORD-03694,2024-03-15,2024-03-18,CUST-0619,Anthony Muller,Corporate,South,Florida,Miami,Office Supplies,Binders,Presentation Binder Set,1,28.81,0.4,17.29,17.08,0.21
ORD-03695,2024-06-27,2024-07-01,CUST-0656,Susan Gonzalez,Consumer,West,Arizona,Phoenix,Furniture,Furnishings,Wall Clock Modern,1,40.69,0.1,36.62,28.22,8.4
ORD-03696,2023-03-04,2023-03-07,CUST-0520,Carlos Lopez,Corporate,South,Tennessee,Nashville,Technology,Phones,VoIP Handset Pro,1,185.73,0.35,120.72,106.65,14.07
ORD-03697,2024-09-27,2024-10-01,CUST-0509,Karen Kim,Corporate,South,Texas,Dallas,Office Supplies,Binders,3-Ring Binder 2in,1,14.12,0.15,12.0,7.22,4.78
ORD-03698,2023-11-23,2023-11-28,CUST-0201,Jessica Taylor,Consumer,West,Colorado,Denver,Technology,Phones,VoIP Handset Pro,3,411.37,0.0,1234.11,699.28,534.83
ORD-03699,2024-08-01,2024-08-04,CUST-0299,Carlos Miller,Consumer,South,Texas,Houston,Furniture,Chairs,Stackable Conference Chair,2,212.49,0.0,424.98,334.31,90.67
ORD-03700,2023-10-28,2023-10-29,CUST-0529,Wei Miller,Corporate,South,Texas,Dallas,Office Supplies,Pens,Highlighter Variety Pack,4,11.05,0.15,37.57,21.17,16.4
ORD-03701,2024-05-12,2024-05-14,CUST-0172,Linda Clark,Consumer,South,Tennessee,Nashville,Technology,Machines,Binding Machine Heavy,1,592.03,0.0,592.03,380.83,211.2
ORD-03702,2023-04-25,2023-04-29,CUST-0675,David Anderson,Consumer,South,Georgia,Atlanta,Office Supplies,Labels,Shipping Labels 200pk,1,6.88,0.05,6.54,4.08,2.46
ORD-03703,2024-08-19,2024-08-21,CUST-0147,Dorothy Patel,Corporate,West,California,Los Angeles,Furniture,Furnishings,Monitor Stand Bamboo,2,85.88,0.05,163.17,103.77,59.4
ORD-03704,2024-07-01,2024-07-04,CUST-0304,Donna Thomas,Home Office,South,Florida,Miami,Office Supplies,Storage,Plastic Storage Bins 6pk,5,22.88,0.0,114.4,62.71,51.69
ORD-03705,2024-02-03,2024-02-08,CUST-0377,Kevin Davis,Consumer,North,Illinois,Chicago,Furniture,Furnishings,Monitor Stand Bamboo,2,117.55,0.25,176.32,168.54,7.78
ORD-03706,2023-08-31,2023-09-06,CUST-0462,Steven Perez,Home Office,North,Illinois,Chicago,Technology,Copiers,Inkjet MFP Compact,5,1105.26,0.0,5526.3,3400.78,2125.52
ORD-03707,2023-04-20,2023-04-25,CUST-0549,Omar Shah,Consumer,West,Colorado,Denver,Furniture,Bookcases,5-Shelf Wooden Bookcase,3,119.22,0.1,321.89,258.86,63.03
ORD-03708,2023-03-30,2023-04-02,CUST-0239,Margaret Perez,Consumer,West,Colorado,Denver,Office Supplies,Labels,Shipping Labels 200pk,6,15.25,0.15,77.77,50.11,27.66
ORD-03709,2023-06-06,2023-06-09,CUST-0403,Elena Patel,Consumer,North,Minnesota,Minneapolis,Office Supplies,Storage,File Cabinet 3-Drawer,2,99.29,0.0,198.58,113.43,85.15
ORD-03710,2024-01-15,2024-01-19,CUST-0055,Margaret Robinson,Consumer,West,Washington,Seattle,Technology,Copiers,Color Copier Office,1,1699.42,0.0,1699.42,1023.0,676.42
ORD-03711,2023-09-19,2023-09-23,CUST-0394,James Clark,Corporate,East,Maryland,Baltimore,Technology,Machines,Electric Stapler Desktop,2,118.42,0.05,225.0,113.26,111.74
ORD-03712,2023-01-13,2023-01-16,CUST-0770,Nancy Davis,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Labels,File Folder Labels,2,18.23,0.2,29.17,15.1,14.07
ORD-03713,2023-05-31,2023-06-04,CUST-0546,Jessica Moore,Consumer,East,Maryland,Baltimore,Furniture,Furnishings,Desk Lamp Classic,1,110.3,0.25,82.72,87.62,-4.9
ORD-03714,2024-09-29,2024-10-05,CUST-0071,Kevin Robinson,Consumer,East,Massachusetts,Boston,Office Supplies,Pens,Gel Pen Fine Tip,3,17.98,0.05,51.24,18.52,32.72
ORD-03715,2023-04-05,2023-04-10,CUST-0749,Ashley Kim,Home Office,West,California,San Francisco,Office Supplies,Paper,Recycled Copy Paper 500pk,3,20.63,0.0,61.89,37.17,24.72
ORD-03716,2024-10-16,2024-10-23,CUST-0063,Thomas Rodriguez,Corporate,West,Arizona,Phoenix,Furniture,Tables,Round Meeting Table,4,545.48,0.25,1636.44,1877.97,-241.53
ORD-03717,2024-10-22,2024-10-25,CUST-0268,Joseph Clark,Consumer,South,Florida,Miami,Office Supplies,Envelopes,Padded Mailer Pack,4,9.47,0.15,32.2,26.6,5.6
ORD-03718,2023-09-24,2023-09-29,CUST-0166,Kevin Jones,Corporate,South,Texas,Houston,Technology,Copiers,Color Copier Office,1,892.27,0.05,847.66,674.02,173.64
ORD-03719,2024-02-18,2024-02-22,CUST-0507,Omar Martin,Home Office,West,California,Los Angeles,Technology,Machines,Binding Machine Heavy,5,528.16,0.25,1980.6,1428.48,552.12
ORD-03720,2023-11-22,2023-11-27,CUST-0110,Sarah Anderson,Consumer,East,Maryland,Baltimore,Office Supplies,Envelopes,Security Envelopes 100pk,1,6.85,0.35,4.45,3.39,1.06
ORD-03721,2024-11-26,2024-11-28,CUST-0291,Paul Muller,Consumer,East,Virginia,Richmond,Technology,Accessories,Laptop Stand Aluminum,1,73.88,0.25,55.41,33.23,22.18
ORD-03722,2024-10-18,2024-10-21,CUST-0785,Elena Muller,Corporate,West,Colorado,Denver,Furniture,Bookcases,Metal Storage Bookcase,1,422.15,0.15,358.83,352.56,6.27
ORD-03723,2024-01-21,2024-01-25,CUST-0021,David Garcia,Consumer,West,Colorado,Denver,Office Supplies,Paper,Colored Paper Assorted,1,48.1,0.1,43.29,22.52,20.77
ORD-03724,2024-11-03,2024-11-07,CUST-0217,Sandra Rodriguez,Consumer,West,California,Los Angeles,Office Supplies,Envelopes,Manila Envelope Large,4,4.0,0.2,12.8,6.57,6.23
ORD-03725,2023-09-30,2023-10-07,CUST-0468,Aarav Brown,Consumer,East,New York,New York,Furniture,Furnishings,Desk Lamp Classic,1,100.48,0.0,100.48,62.19,38.29
ORD-03726,2024-04-14,2024-04-18,CUST-0488,Michael Hernandez,Corporate,East,Pennsylvania,Philadelphia,Technology,Phones,Conference Speakerphone,4,661.37,0.05,2513.21,1532.1,981.11
ORD-03727,2024-09-16,2024-09-19,CUST-0049,Thomas Williams,Consumer,East,Maryland,Baltimore,Technology,Machines,Electric Stapler Desktop,1,231.87,0.15,197.09,133.29,63.8
ORD-03728,2023-02-26,2023-03-01,CUST-0380,Michelle Johnson,Corporate,South,Florida,Miami,Office Supplies,Labels,Address Labels Roll 500,2,14.97,0.0,29.94,17.17,12.77
ORD-03729,2023-12-13,2023-12-18,CUST-0042,Kevin Hernandez,Consumer,East,New York,New York,Furniture,Chairs,Mesh Office Chair,1,475.15,0.0,475.15,304.1,171.05
ORD-03730,2024-12-20,2024-12-25,CUST-0629,Steven Thompson,Consumer,East,New York,New York,Furniture,Chairs,Adjustable Swivel Chair,4,554.33,0.1,1995.59,1295.34,700.25
ORD-03731,2023-10-03,2023-10-05,CUST-0392,Michael Kim,Home Office,West,Arizona,Phoenix,Office Supplies,Paper,Recycled Copy Paper 500pk,1,42.75,0.1,38.48,25.35,13.13
ORD-03732,2023-03-23,2023-03-28,CUST-0796,Mei Johnson,Home Office,East,Pennsylvania,Philadelphia,Technology,Accessories,Wireless Mouse Ergonomic,3,78.93,0.0,236.79,84.91,151.88
ORD-03733,2024-06-03,2024-06-05,CUST-0457,Omar Rodriguez,Consumer,East,Maryland,Baltimore,Furniture,Tables,Round Meeting Table,2,339.89,0.2,543.82,481.37,62.45
ORD-03734,2023-12-01,2023-12-03,CUST-0283,Christopher Kim,Home Office,East,New York,New York,Technology,Accessories,Mechanical Keyboard RGB,1,168.43,0.1,151.59,68.59,83.0
ORD-03735,2023-12-06,2023-12-12,CUST-0633,Ashley Martin,Home Office,West,California,San Francisco,Office Supplies,Binders,D-Ring Binder Heavy Duty,1,20.57,0.0,20.57,11.1,9.47
ORD-03736,2024-01-19,2024-01-21,CUST-0475,Carol Anderson,Corporate,East,Maryland,Baltimore,Office Supplies,Paper,Premium Laser Paper,1,11.91,0.05,11.31,6.48,4.83
ORD-03737,2024-12-07,2024-12-12,CUST-0134,Raj Perez,Consumer,East,Virginia,Richmond,Office Supplies,Storage,Hanging File Folders 25pk,4,101.49,0.05,385.66,213.98,171.68
ORD-03738,2023-11-11,2023-11-13,CUST-0523,Karen Lopez,Corporate,West,Colorado,Denver,Furniture,Chairs,Executive Leather Chair,5,560.59,0.1,2522.66,1939.73,582.93
ORD-03739,2023-08-24,2023-08-28,CUST-0396,Sandra White,Consumer,North,Wisconsin,Milwaukee,Furniture,Furnishings,Desk Lamp Classic,6,102.26,0.15,521.53,387.45,134.08
ORD-03740,2023-11-16,2023-11-20,CUST-0653,Betty Rodriguez,Consumer,North,Wisconsin,Milwaukee,Furniture,Furnishings,Cork Board Large,3,126.83,0.25,285.37,278.27,7.1
ORD-03741,2023-11-25,2023-11-30,CUST-0751,David Davis,Consumer,West,Colorado,Denver,Office Supplies,Labels,Address Labels Roll 500,4,8.39,0.1,30.2,14.91,15.29
ORD-03742,2023-04-24,2023-04-27,CUST-0477,Anthony Lewis,Consumer,South,Texas,Dallas,Technology,Machines,Laminator A3 Pro,4,155.93,0.0,623.72,384.25,239.47
ORD-03743,2024-07-01,2024-07-03,CUST-0313,Mei Patel,Corporate,South,Georgia,Atlanta,Office Supplies,Labels,Shipping Labels 200pk,1,10.54,0.0,10.54,5.65,4.89
ORD-03744,2023-06-09,2023-06-14,CUST-0240,Karen Jones,Consumer,West,Arizona,Phoenix,Office Supplies,Pens,Gel Pen Fine Tip,3,11.97,0.4,21.55,16.46,5.09
ORD-03745,2023-08-09,2023-08-12,CUST-0341,Kevin Anderson,Corporate,East,Maryland,Baltimore,Office Supplies,Envelopes,Manila Envelope Large,4,14.82,0.1,53.35,26.69,26.66
ORD-03746,2024-05-10,2024-05-13,CUST-0650,Aarav Williams,Consumer,East,Pennsylvania,Philadelphia,Technology,Phones,Smartphone ProMax 14,4,241.28,0.05,916.86,522.06,394.8
ORD-03747,2024-02-11,2024-02-15,CUST-0375,Elena White,Corporate,West,California,Los Angeles,Furniture,Bookcases,5-Shelf Wooden Bookcase,1,128.38,0.15,109.12,82.31,26.81
ORD-03748,2024-06-25,2024-06-28,CUST-0158,Mei Chen,Consumer,West,Arizona,Phoenix,Office Supplies,Binders,3-Ring Binder 2in,2,6.06,0.25,9.09,6.17,2.92
ORD-03749,2024-02-19,2024-02-23,CUST-0066,Elizabeth Martinez,Consumer,North,Wisconsin,Milwaukee,Technology,Copiers,Laser Printer All-in-One,2,864.42,0.15,1469.51,1160.82,308.69
ORD-03750,2023-05-21,2023-05-26,CUST-0066,Elizabeth Martinez,Consumer,North,Indiana,Indianapolis,Furniture,Chairs,Executive Leather Chair,5,422.23,0.0,2111.15,1322.2,788.95
ORD-03751,2023-01-16,2023-01-20,CUST-0231,Karen Hernandez,Consumer,East,Maryland,Baltimore,Office Supplies,Storage,Desktop Organizer,3,26.06,0.1,70.36,40.71,29.65
ORD-03752,2024-07-20,2024-07-24,CUST-0178,Margaret Rodriguez,Consumer,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Hanging File Folders 25pk,3,91.02,0.0,273.06,154.68,118.38
ORD-03753,2023-11-13,2023-11-18,CUST-0470,Brian Martin,Consumer,North,Indiana,Indianapolis,Office Supplies,Paper,Cardstock Pack,5,9.9,0.35,32.18,30.33,1.85
ORD-03754,2023-10-26,2023-10-29,CUST-0386,David Martin,Corporate,North,Wisconsin,Milwaukee,Furniture,Bookcases,Metal Storage Bookcase,1,292.61,0.25,219.46,242.34,-22.88
ORD-03755,2023-03-06,2023-03-09,CUST-0742,Daniel Santos,Consumer,West,Arizona,Phoenix,Office Supplies,Pens,Ballpoint Pen 12pk,1,8.4,0.05,7.98,3.49,4.49
ORD-03756,2023-09-10,2023-09-14,CUST-0501,Karen Martinez,Home Office,East,Virginia,Richmond,Technology,Machines,Laminator A3 Pro,2,418.88,0.1,753.98,378.29,375.69
ORD-03757,2024-07-31,2024-08-04,CUST-0183,Carol Kumar,Consumer,North,Minnesota,Minneapolis,Office Supplies,Labels,Shipping Labels 200pk,3,3.58,0.0,10.74,5.21,5.53
ORD-03758,2023-05-06,2023-05-08,CUST-0652,Robert Ali,Corporate,West,California,Los Angeles,Office Supplies,Storage,Desktop Organizer,2,98.02,0.1,176.44,127.84,48.6
ORD-03759,2024-10-26,2024-10-29,CUST-0721,Matthew Thomas,Corporate,West,California,San Francisco,Technology,Machines,Binding Machine Heavy,4,171.9,0.0,687.6,387.72,299.88
ORD-03760,2023-12-13,2023-12-19,CUST-0749,Ashley Kim,Home Office,East,Pennsylvania,Philadelphia,Technology,Copiers,Inkjet MFP Compact,3,1896.19,0.25,4266.43,3406.81,859.62
ORD-03761,2024-01-14,2024-01-17,CUST-0500,Priya Martinez,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Binders,D-Ring Binder Heavy Duty,3,12.78,0.05,36.42,19.79,16.63
ORD-03762,2023-02-02,2023-02-09,CUST-0756,Nancy Robinson,Corporate,East,Massachusetts,Boston,Furniture,Furnishings,Wall Clock Modern,2,106.71,0.0,213.42,138.6,74.82
ORD-03763,2024-07-30,2024-08-01,CUST-0089,Emily Nguyen,Consumer,West,Washington,Seattle,Furniture,Furnishings,Cable Management Kit,2,81.83,0.0,163.66,99.73,63.93
ORD-03764,2024-09-15,2024-09-21,CUST-0686,Elizabeth Miller,Consumer,South,Texas,Houston,Office Supplies,Pens,Fountain Pen Classic,4,18.14,0.0,72.56,38.54,34.02
ORD-03765,2024-03-19,2024-03-25,CUST-0219,Betty Williams,Corporate,North,Michigan,Detroit,Technology,Accessories,USB-C Hub 7-Port,4,91.79,0.0,367.16,151.01,216.15
ORD-03766,2024-09-05,2024-09-11,CUST-0431,Lisa Ali,Corporate,South,Florida,Miami,Technology,Copiers,Color Copier Office,2,1399.96,0.0,2799.92,1794.41,1005.51
ORD-03767,2023-11-19,2023-11-23,CUST-0141,Michael Lewis,Consumer,South,Georgia,Atlanta,Furniture,Furnishings,Monitor Stand Bamboo,1,100.07,0.3,70.05,70.46,-0.41
ORD-03768,2024-07-13,2024-07-19,CUST-0406,Karen Lee,Consumer,West,Washington,Seattle,Office Supplies,Paper,Legal Size Paper Ream,3,17.85,0.0,53.55,32.94,20.61
ORD-03769,2023-03-27,2023-03-30,CUST-0653,Betty Rodriguez,Corporate,West,California,Los Angeles,Furniture,Furnishings,Wall Clock Modern,1,32.92,0.15,27.98,22.49,5.49
ORD-03770,2024-11-03,2024-11-08,CUST-0769,Donna Singh,Home Office,East,Pennsylvania,Philadelphia,Technology,Copiers,Laser Printer All-in-One,5,1189.76,0.0,5948.8,3404.82,2543.98
ORD-03771,2024-11-05,2024-11-10,CUST-0409,Sarah Robinson,Consumer,South,Texas,Houston,Office Supplies,Labels,File Folder Labels,2,20.59,0.05,39.12,23.48,15.64
ORD-03772,2024-10-25,2024-10-29,CUST-0698,Steven Thomas,Consumer,East,Pennsylvania,Philadelphia,Furniture,Chairs,Stackable Conference Chair,4,422.87,0.2,1353.18,1355.64,-2.46
ORD-03773,2023-05-05,2023-05-08,CUST-0431,Lisa Ali,Home Office,South,Georgia,Atlanta,Furniture,Tables,Standing Desk Pro,1,451.03,0.0,451.03,325.15,125.88
